id,tgl_produksi,jumlah,satuan,sumber_pasokan,id_unit_ternak,id_jenis_produk
8034,2046-07-16,16,liter,Peternakan Lain,1,3
8035,2046-07-17,38,liter,Pengepul,1,3
8036,2046-07-18,39,liter,Peternakan Lain,1,3
8037,2046-07-19,11,liter,Peternakan Sendiri,1,3
8038,2046-07-20,49,liter,Peternakan Sendiri,1,3
8039,2046-07-21,33,liter,Pengepul,1,3
8040,2046-07-22,50,liter,Pengepul,1,3
8041,2046-07-23,26,liter,Peternakan Lain,1,3
8042,2046-07-24,2,liter,Peternakan Lain,1,3
8043,2046-07-25,35,liter,Pengepul,1,3
8044,2046-07-26,31,liter,Peternakan Lain,1,3
8045,2046-07-27,43,liter,Peternakan Sendiri,1,3
8046,2046-07-28,28,liter,Peternakan Lain,1,3
8047,2046-07-29,12,liter,Peternakan Lain,1,3
8048,2046-07-30,34,liter,Pengepul,1,3
8049,2046-07-31,32,liter,Peternakan Sendiri,1,3
8050,2046-08-01,6,liter,Peternakan Sendiri,1,3
8051,2046-08-02,12,liter,Peternakan Lain,1,3
8052,2046-08-03,32,liter,Peternakan Lain,1,3
8053,2046-08-04,27,liter,Peternakan Lain,1,3
8054,2046-08-05,49,liter,Pengepul,1,3
8055,2046-08-06,18,liter,Peternakan Lain,1,3
8056,2046-08-07,45,liter,Peternakan Lain,1,3
8057,2046-08-08,23,liter,Pengepul,1,3
8058,2046-08-09,21,liter,Peternakan Lain,1,3
8059,2046-08-10,35,liter,Pengepul,1,3
8060,2046-08-11,22,liter,Peternakan Lain,1,3
8061,2046-08-12,44,liter,Pengepul,1,3
8062,2046-08-13,30,liter,Peternakan Sendiri,1,3
8063,2046-08-14,7,liter,Peternakan Lain,1,3
8064,2046-08-15,14,liter,Pengepul,1,3
8065,2046-08-16,45,liter,Peternakan Sendiri,1,3
8066,2046-08-17,25,liter,Peternakan Lain,1,3
8067,2046-08-18,16,liter,Peternakan Lain,1,3
8068,2046-08-19,19,liter,Peternakan Lain,1,3
8069,2046-08-20,31,liter,Peternakan Lain,1,3
8070,2046-08-21,48,liter,Peternakan Lain,1,3
8071,2046-08-22,49,liter,Pengepul,1,3
8072,2046-08-23,15,liter,Peternakan Lain,1,3
8073,2046-08-24,10,liter,Peternakan Sendiri,1,3
8074,2046-08-25,11,liter,Peternakan Lain,1,3
8075,2046-08-26,37,liter,Pengepul,1,3
8076,2046-08-27,46,liter,Peternakan Sendiri,1,3
8077,2046-08-28,10,liter,Pengepul,1,3
8078,2046-08-29,46,liter,Peternakan Sendiri,1,3
8079,2046-08-30,14,liter,Peternakan Lain,1,3
8080,2046-08-31,41,liter,Peternakan Lain,1,3
8081,2046-09-01,42,liter,Pengepul,1,3
8082,2046-09-02,17,liter,Peternakan Sendiri,1,3
8083,2046-09-03,26,liter,Pengepul,1,3
8084,2046-09-04,32,liter,Peternakan Sendiri,1,3
8085,2046-09-05,21,liter,Peternakan Lain,1,3
8086,2046-09-06,28,liter,Pengepul,1,3
8087,2046-09-07,24,liter,Peternakan Lain,1,3
8088,2046-09-08,3,liter,Peternakan Lain,1,3
8089,2046-09-09,28,liter,Peternakan Sendiri,1,3
8090,2046-09-10,18,liter,Peternakan Sendiri,1,3
8091,2046-09-11,22,liter,Peternakan Sendiri,1,3
8092,2046-09-12,2,liter,Pengepul,1,3
8093,2046-09-13,20,liter,Peternakan Sendiri,1,3
8094,2046-09-14,4,liter,Peternakan Lain,1,3
8095,2046-09-15,10,liter,Peternakan Sendiri,1,3
8096,2046-09-16,8,liter,Peternakan Lain,1,3
8097,2046-09-17,36,liter,Peternakan Sendiri,1,3
8098,2046-09-18,8,liter,Pengepul,1,3
8099,2046-09-19,39,liter,Peternakan Sendiri,1,3
8100,2046-09-20,36,liter,Peternakan Lain,1,3
8101,2046-09-21,11,liter,Peternakan Lain,1,3
8102,2046-09-22,34,liter,Peternakan Sendiri,1,3
8103,2046-09-23,9,liter,Peternakan Lain,1,3
8104,2046-09-24,29,liter,Peternakan Lain,1,3
8105,2046-09-25,34,liter,Peternakan Sendiri,1,3
8106,2046-09-26,39,liter,Peternakan Sendiri,1,3
8107,2046-09-27,20,liter,Pengepul,1,3
8108,2046-09-28,18,liter,Peternakan Sendiri,1,3
8109,2046-09-29,28,liter,Peternakan Lain,1,3
8110,2046-09-30,44,liter,Peternakan Lain,1,3
8111,2046-10-01,20,liter,Peternakan Sendiri,1,3
8112,2046-10-02,39,liter,Peternakan Lain,1,3
8113,2046-10-03,50,liter,Peternakan Sendiri,1,3
8114,2046-10-04,42,liter,Peternakan Lain,1,3
8115,2046-10-05,40,liter,Peternakan Sendiri,1,3
8116,2046-10-06,20,liter,Peternakan Lain,1,3
8117,2046-10-07,20,liter,Pengepul,1,3
8118,2046-10-08,47,liter,Peternakan Lain,1,3
8119,2046-10-09,43,liter,Peternakan Sendiri,1,3
8120,2046-10-10,18,liter,Pengepul,1,3
8121,2046-10-11,45,liter,Pengepul,1,3
8122,2046-10-12,16,liter,Peternakan Sendiri,1,3
8123,2046-10-13,36,liter,Pengepul,1,3
8124,2046-10-14,22,liter,Peternakan Sendiri,1,3
8125,2046-10-15,22,liter,Peternakan Lain,1,3
8126,2046-10-16,47,liter,Peternakan Lain,1,3
8127,2046-10-17,47,liter,Pengepul,1,3
8128,2046-10-18,46,liter,Peternakan Sendiri,1,3
8129,2046-10-19,5,liter,Peternakan Sendiri,1,3
8130,2046-10-20,48,liter,Pengepul,1,3
8131,2046-10-21,36,liter,Pengepul,1,3
8132,2046-10-22,31,liter,Peternakan Lain,1,3
8133,2046-10-23,30,liter,Peternakan Lain,1,3
8134,2046-10-24,15,liter,Peternakan Sendiri,1,3
8135,2046-10-25,17,liter,Peternakan Lain,1,3
8136,2046-10-26,5,liter,Peternakan Sendiri,1,3
8137,2046-10-27,13,liter,Peternakan Lain,1,3
8138,2046-10-28,25,liter,Peternakan Lain,1,3
8139,2046-10-29,10,liter,Peternakan Sendiri,1,3
8140,2046-10-30,49,liter,Pengepul,1,3
8141,2046-10-31,36,liter,Peternakan Lain,1,3
8142,2046-11-01,25,liter,Peternakan Lain,1,3
8143,2046-11-02,37,liter,Pengepul,1,3
8144,2046-11-03,19,liter,Peternakan Sendiri,1,3
8145,2046-11-04,12,liter,Peternakan Sendiri,1,3
8146,2046-11-05,19,liter,Peternakan Sendiri,1,3
8147,2046-11-06,36,liter,Peternakan Lain,1,3
8148,2046-11-07,17,liter,Peternakan Sendiri,1,3
8149,2046-11-08,11,liter,Pengepul,1,3
8150,2046-11-09,24,liter,Peternakan Sendiri,1,3
8151,2046-11-10,3,liter,Peternakan Lain,1,3
8152,2046-11-11,15,liter,Peternakan Lain,1,3
8153,2046-11-12,33,liter,Peternakan Lain,1,3
8154,2046-11-13,21,liter,Peternakan Lain,1,3
8155,2046-11-14,15,liter,Pengepul,1,3
8156,2046-11-15,36,liter,Peternakan Lain,1,3
8157,2046-11-16,25,liter,Pengepul,1,3
8158,2046-11-17,6,liter,Pengepul,1,3
8159,2046-11-18,25,liter,Pengepul,1,3
8160,2046-11-19,44,liter,Peternakan Sendiri,1,3
8161,2046-11-20,34,liter,Peternakan Lain,1,3
8162,2046-11-21,14,liter,Pengepul,1,3
8163,2046-11-22,41,liter,Peternakan Sendiri,1,3
8164,2046-11-23,50,liter,Peternakan Lain,1,3
8165,2046-11-24,31,liter,Peternakan Sendiri,1,3
8166,2046-11-25,9,liter,Pengepul,1,3
8167,2046-11-26,35,liter,Peternakan Lain,1,3
8168,2046-11-27,6,liter,Peternakan Sendiri,1,3
8169,2046-11-28,31,liter,Peternakan Sendiri,1,3
8170,2046-11-29,47,liter,Peternakan Sendiri,1,3
8171,2046-11-30,29,liter,Pengepul,1,3
8172,2046-12-01,37,liter,Peternakan Lain,1,3
8173,2046-12-02,18,liter,Peternakan Sendiri,1,3
8174,2046-12-03,28,liter,Peternakan Lain,1,3
8175,2046-12-04,1,liter,Peternakan Sendiri,1,3
8176,2046-12-05,4,liter,Peternakan Sendiri,1,3
8177,2046-12-06,3,liter,Peternakan Lain,1,3
8178,2046-12-07,15,liter,Peternakan Sendiri,1,3
8179,2046-12-08,26,liter,Peternakan Sendiri,1,3
8180,2046-12-09,19,liter,Peternakan Lain,1,3
8181,2046-12-10,18,liter,Peternakan Sendiri,1,3
8182,2046-12-11,3,liter,Peternakan Lain,1,3
8183,2046-12-12,45,liter,Pengepul,1,3
8184,2046-12-13,11,liter,Peternakan Sendiri,1,3
8185,2046-12-14,23,liter,Pengepul,1,3
8186,2046-12-15,36,liter,Peternakan Sendiri,1,3
8187,2046-12-16,16,liter,Pengepul,1,3
8188,2046-12-17,14,liter,Peternakan Lain,1,3
8189,2046-12-18,20,liter,Peternakan Sendiri,1,3
8190,2046-12-19,7,liter,Pengepul,1,3
8191,2046-12-20,25,liter,Peternakan Lain,1,3
8192,2046-12-21,28,liter,Peternakan Lain,1,3
8193,2046-12-22,27,liter,Pengepul,1,3
8194,2046-12-23,37,liter,Peternakan Lain,1,3
8195,2046-12-24,39,liter,Peternakan Lain,1,3
8196,2046-12-25,6,liter,Peternakan Lain,1,3
8197,2046-12-26,47,liter,Pengepul,1,3
8198,2046-12-27,5,liter,Pengepul,1,3
8199,2046-12-28,30,liter,Peternakan Lain,1,3
8200,2046-12-29,7,liter,Peternakan Lain,1,3
8201,2046-12-30,38,liter,Peternakan Lain,1,3
8202,2046-12-31,5,liter,Pengepul,1,3
8203,2047-01-01,4,liter,Peternakan Lain,1,3
8204,2047-01-02,16,liter,Pengepul,1,3
8205,2047-01-03,21,liter,Peternakan Lain,1,3
8206,2047-01-04,44,liter,Pengepul,1,3
8207,2047-01-05,4,liter,Pengepul,1,3
8208,2047-01-06,35,liter,Peternakan Sendiri,1,3
8209,2047-01-07,44,liter,Pengepul,1,3
8210,2047-01-08,42,liter,Pengepul,1,3
8211,2047-01-09,25,liter,Peternakan Lain,1,3
8212,2047-01-10,32,liter,Pengepul,1,3
8213,2047-01-11,42,liter,Peternakan Lain,1,3
8214,2047-01-12,2,liter,Peternakan Sendiri,1,3
8215,2047-01-13,32,liter,Peternakan Sendiri,1,3
8216,2047-01-14,38,liter,Pengepul,1,3
8217,2047-01-15,39,liter,Pengepul,1,3
8218,2047-01-16,44,liter,Peternakan Sendiri,1,3
8219,2047-01-17,36,liter,Pengepul,1,3
8220,2047-01-18,45,liter,Peternakan Lain,1,3
8221,2047-01-19,28,liter,Peternakan Lain,1,3
8222,2047-01-20,50,liter,Peternakan Sendiri,1,3
8223,2047-01-21,33,liter,Peternakan Sendiri,1,3
8224,2047-01-22,23,liter,Pengepul,1,3
8225,2047-01-23,2,liter,Peternakan Lain,1,3
8226,2047-01-24,44,liter,Peternakan Sendiri,1,3
8227,2047-01-25,50,liter,Pengepul,1,3
8228,2047-01-26,50,liter,Peternakan Lain,1,3
8229,2047-01-27,7,liter,Peternakan Lain,1,3
8230,2047-01-28,23,liter,Peternakan Sendiri,1,3
8231,2047-01-29,4,liter,Peternakan Lain,1,3
8232,2047-01-30,36,liter,Peternakan Lain,1,3
8233,2047-01-31,42,liter,Peternakan Sendiri,1,3
8234,2047-02-01,11,liter,Peternakan Lain,1,3
8235,2047-02-02,9,liter,Peternakan Sendiri,1,3
8236,2047-02-03,39,liter,Peternakan Sendiri,1,3
8237,2047-02-04,26,liter,Peternakan Lain,1,3
8238,2047-02-05,42,liter,Peternakan Lain,1,3
8239,2047-02-06,9,liter,Peternakan Lain,1,3
8240,2047-02-07,23,liter,Pengepul,1,3
8241,2047-02-08,36,liter,Peternakan Lain,1,3
8242,2047-02-09,45,liter,Peternakan Sendiri,1,3
8243,2047-02-10,3,liter,Peternakan Sendiri,1,3
8244,2047-02-11,19,liter,Peternakan Lain,1,3
8245,2047-02-12,31,liter,Pengepul,1,3
8246,2047-02-13,50,liter,Peternakan Lain,1,3
8247,2047-02-14,31,liter,Peternakan Lain,1,3
8248,2047-02-15,32,liter,Pengepul,1,3
8249,2047-02-16,10,liter,Pengepul,1,3
8250,2047-02-17,18,liter,Peternakan Lain,1,3
8251,2047-02-18,34,liter,Peternakan Sendiri,1,3
8252,2047-02-19,26,liter,Pengepul,1,3
8253,2047-02-20,44,liter,Peternakan Sendiri,1,3
8254,2047-02-21,12,liter,Peternakan Sendiri,1,3
8255,2047-02-22,13,liter,Peternakan Sendiri,1,3
8256,2047-02-23,29,liter,Peternakan Sendiri,1,3
8257,2047-02-24,4,liter,Peternakan Lain,1,3
8258,2047-02-25,7,liter,Peternakan Sendiri,1,3
8259,2047-02-26,47,liter,Peternakan Sendiri,1,3
8260,2047-02-27,12,liter,Pengepul,1,3
8261,2047-02-28,30,liter,Peternakan Sendiri,1,3
8262,2047-03-01,39,liter,Peternakan Sendiri,1,3
8263,2047-03-02,34,liter,Pengepul,1,3
8264,2047-03-03,25,liter,Peternakan Sendiri,1,3
8265,2047-03-04,45,liter,Peternakan Lain,1,3
8266,2047-03-05,45,liter,Pengepul,1,3
8267,2047-03-06,23,liter,Pengepul,1,3
8268,2047-03-07,46,liter,Peternakan Lain,1,3
8269,2047-03-08,28,liter,Pengepul,1,3
8270,2047-03-09,39,liter,Peternakan Lain,1,3
8271,2047-03-10,17,liter,Peternakan Sendiri,1,3
8272,2047-03-11,20,liter,Pengepul,1,3
8273,2047-03-12,24,liter,Peternakan Lain,1,3
8274,2047-03-13,31,liter,Peternakan Lain,1,3
8275,2047-03-14,21,liter,Peternakan Sendiri,1,3
8276,2047-03-15,31,liter,Pengepul,1,3
8277,2047-03-16,20,liter,Pengepul,1,3
8278,2047-03-17,1,liter,Peternakan Lain,1,3
8279,2047-03-18,16,liter,Peternakan Lain,1,3
8280,2047-03-19,8,liter,Peternakan Lain,1,3
8281,2047-03-20,34,liter,Pengepul,1,3
8282,2047-03-21,42,liter,Pengepul,1,3
8283,2047-03-22,29,liter,Peternakan Lain,1,3
8284,2047-03-23,40,liter,Peternakan Sendiri,1,3
8285,2047-03-24,21,liter,Pengepul,1,3
8286,2047-03-25,2,liter,Peternakan Sendiri,1,3
8287,2047-03-26,30,liter,Pengepul,1,3
8288,2047-03-27,17,liter,Peternakan Lain,1,3
8289,2047-03-28,40,liter,Peternakan Lain,1,3
8290,2047-03-29,11,liter,Peternakan Sendiri,1,3
8291,2047-03-30,11,liter,Peternakan Lain,1,3
8292,2047-03-31,35,liter,Pengepul,1,3
8293,2047-04-01,32,liter,Peternakan Lain,1,3
8294,2047-04-02,24,liter,Peternakan Sendiri,1,3
8295,2047-04-03,1,liter,Pengepul,1,3
8296,2047-04-04,14,liter,Pengepul,1,3
8297,2047-04-05,42,liter,Peternakan Sendiri,1,3
8298,2047-04-06,9,liter,Peternakan Lain,1,3
8299,2047-04-07,4,liter,Peternakan Sendiri,1,3
8300,2047-04-08,22,liter,Peternakan Lain,1,3
8301,2047-04-09,28,liter,Peternakan Sendiri,1,3
8302,2047-04-10,27,liter,Peternakan Sendiri,1,3
8303,2047-04-11,44,liter,Peternakan Sendiri,1,3
8304,2047-04-12,3,liter,Peternakan Lain,1,3
8305,2047-04-13,14,liter,Peternakan Lain,1,3
8306,2047-04-14,13,liter,Peternakan Lain,1,3
8307,2047-04-15,34,liter,Pengepul,1,3
8308,2047-04-16,27,liter,Pengepul,1,3
8309,2047-04-17,13,liter,Peternakan Sendiri,1,3
8310,2047-04-18,25,liter,Peternakan Sendiri,1,3
8311,2047-04-19,36,liter,Peternakan Lain,1,3
8312,2047-04-20,4,liter,Peternakan Lain,1,3
8313,2047-04-21,21,liter,Pengepul,1,3
8314,2047-04-22,30,liter,Peternakan Lain,1,3
8315,2047-04-23,40,liter,Pengepul,1,3
8316,2047-04-24,21,liter,Peternakan Sendiri,1,3
8317,2047-04-25,3,liter,Peternakan Lain,1,3
8318,2047-04-26,50,liter,Peternakan Sendiri,1,3
8319,2047-04-27,47,liter,Peternakan Sendiri,1,3
8320,2047-04-28,2,liter,Pengepul,1,3
8321,2047-04-29,13,liter,Peternakan Lain,1,3
8322,2047-04-30,12,liter,Pengepul,1,3
8323,2047-05-01,13,liter,Peternakan Sendiri,1,3
8324,2047-05-02,48,liter,Pengepul,1,3
8325,2047-05-03,37,liter,Peternakan Sendiri,1,3
8326,2047-05-04,22,liter,Peternakan Sendiri,1,3
8327,2047-05-05,26,liter,Peternakan Lain,1,3
8328,2047-05-06,32,liter,Peternakan Lain,1,3
8329,2047-05-07,29,liter,Peternakan Lain,1,3
8330,2047-05-08,38,liter,Pengepul,1,3
8331,2047-05-09,32,liter,Peternakan Sendiri,1,3
8332,2047-05-10,19,liter,Pengepul,1,3
8333,2047-05-11,25,liter,Peternakan Lain,1,3
8334,2047-05-12,24,liter,Pengepul,1,3
8335,2047-05-13,27,liter,Peternakan Lain,1,3
8336,2047-05-14,8,liter,Peternakan Lain,1,3
8337,2047-05-15,36,liter,Peternakan Lain,1,3
8338,2047-05-16,5,liter,Pengepul,1,3
8339,2047-05-17,24,liter,Pengepul,1,3
8340,2047-05-18,15,liter,Peternakan Sendiri,1,3
8341,2047-05-19,27,liter,Peternakan Sendiri,1,3
8342,2047-05-20,9,liter,Peternakan Sendiri,1,3
8343,2047-05-21,2,liter,Pengepul,1,3
8344,2047-05-22,47,liter,Pengepul,1,3
8345,2047-05-23,45,liter,Pengepul,1,3
8346,2047-05-24,19,liter,Peternakan Sendiri,1,3
8347,2047-05-25,45,liter,Peternakan Sendiri,1,3
8348,2047-05-26,38,liter,Peternakan Lain,1,3
8349,2047-05-27,14,liter,Peternakan Sendiri,1,3
8350,2047-05-28,9,liter,Pengepul,1,3
8351,2047-05-29,46,liter,Peternakan Lain,1,3
8352,2047-05-30,10,liter,Peternakan Lain,1,3
8353,2047-05-31,24,liter,Peternakan Lain,1,3
8354,2047-06-01,9,liter,Peternakan Lain,1,3
8355,2047-06-02,29,liter,Pengepul,1,3
8356,2047-06-03,32,liter,Peternakan Sendiri,1,3
8357,2047-06-04,18,liter,Pengepul,1,3
8358,2047-06-05,31,liter,Peternakan Lain,1,3
8359,2047-06-06,2,liter,Peternakan Sendiri,1,3
8360,2047-06-07,36,liter,Pengepul,1,3
8361,2047-06-08,25,liter,Pengepul,1,3
8362,2047-06-09,17,liter,Peternakan Lain,1,3
8363,2047-06-10,46,liter,Peternakan Sendiri,1,3
8364,2047-06-11,26,liter,Peternakan Sendiri,1,3
8365,2047-06-12,18,liter,Peternakan Sendiri,1,3
8366,2047-06-13,19,liter,Peternakan Lain,1,3
8367,2047-06-14,31,liter,Peternakan Lain,1,3
8368,2047-06-15,33,liter,Pengepul,1,3
8369,2047-06-16,18,liter,Peternakan Lain,1,3
8370,2047-06-17,33,liter,Pengepul,1,3
8371,2047-06-18,2,liter,Pengepul,1,3
8372,2047-06-19,44,liter,Peternakan Lain,1,3
8373,2047-06-20,39,liter,Peternakan Sendiri,1,3
8374,2047-06-21,24,liter,Peternakan Sendiri,1,3
8375,2047-06-22,5,liter,Pengepul,1,3
8376,2047-06-23,27,liter,Peternakan Sendiri,1,3
8377,2047-06-24,50,liter,Pengepul,1,3
8378,2047-06-25,49,liter,Peternakan Lain,1,3
8379,2047-06-26,20,liter,Pengepul,1,3
8380,2047-06-27,46,liter,Peternakan Lain,1,3
8381,2047-06-28,7,liter,Peternakan Lain,1,3
8382,2047-06-29,13,liter,Peternakan Sendiri,1,3
8383,2047-06-30,15,liter,Peternakan Sendiri,1,3
8384,2047-07-01,34,liter,Peternakan Sendiri,1,3
8385,2047-07-02,26,liter,Peternakan Sendiri,1,3
8386,2047-07-03,10,liter,Peternakan Sendiri,1,3
8387,2047-07-04,27,liter,Peternakan Lain,1,3
8388,2047-07-05,46,liter,Pengepul,1,3
8389,2047-07-06,10,liter,Pengepul,1,3
8390,2047-07-07,16,liter,Peternakan Lain,1,3
8391,2047-07-08,10,liter,Pengepul,1,3
8392,2047-07-09,8,liter,Peternakan Sendiri,1,3
8393,2047-07-10,12,liter,Peternakan Sendiri,1,3
8394,2047-07-11,35,liter,Peternakan Lain,1,3
8395,2047-07-12,4,liter,Peternakan Lain,1,3
8396,2047-07-13,25,liter,Peternakan Lain,1,3
8397,2047-07-14,7,liter,Pengepul,1,3
8398,2047-07-15,19,liter,Peternakan Lain,1,3
8399,2047-07-16,39,liter,Peternakan Lain,1,3
8400,2047-07-17,3,liter,Peternakan Sendiri,1,3
8401,2047-07-18,50,liter,Peternakan Sendiri,1,3
8402,2047-07-19,24,liter,Peternakan Lain,1,3
8403,2047-07-20,15,liter,Peternakan Sendiri,1,3
8404,2047-07-21,34,liter,Peternakan Lain,1,3
8405,2047-07-22,47,liter,Peternakan Sendiri,1,3
8406,2047-07-23,17,liter,Peternakan Sendiri,1,3
8407,2047-07-24,25,liter,Pengepul,1,3
8408,2047-07-25,49,liter,Peternakan Lain,1,3
8409,2047-07-26,50,liter,Peternakan Sendiri,1,3
8410,2047-07-27,42,liter,Peternakan Sendiri,1,3
8411,2047-07-28,20,liter,Peternakan Sendiri,1,3
8412,2047-07-29,43,liter,Peternakan Lain,1,3
8413,2047-07-30,44,liter,Pengepul,1,3
8414,2047-07-31,6,liter,Peternakan Sendiri,1,3
8415,2047-08-01,34,liter,Pengepul,1,3
8416,2047-08-02,49,liter,Peternakan Sendiri,1,3
8417,2047-08-03,38,liter,Pengepul,1,3
8418,2047-08-04,45,liter,Peternakan Lain,1,3
8419,2047-08-05,48,liter,Peternakan Sendiri,1,3
8420,2047-08-06,5,liter,Peternakan Sendiri,1,3
8421,2047-08-07,41,liter,Pengepul,1,3
8422,2047-08-08,46,liter,Peternakan Lain,1,3
8423,2047-08-09,36,liter,Peternakan Lain,1,3
8424,2047-08-10,30,liter,Peternakan Lain,1,3
8425,2047-08-11,22,liter,Pengepul,1,3
8426,2047-08-12,30,liter,Pengepul,1,3
8427,2047-08-13,8,liter,Peternakan Lain,1,3
8428,2047-08-14,41,liter,Pengepul,1,3
8429,2047-08-15,12,liter,Peternakan Sendiri,1,3
8430,2047-08-16,12,liter,Peternakan Lain,1,3
8431,2047-08-17,25,liter,Peternakan Lain,1,3
8432,2047-08-18,18,liter,Peternakan Lain,1,3
8433,2047-08-19,22,liter,Peternakan Lain,1,3
8434,2047-08-20,32,liter,Peternakan Lain,1,3
8435,2047-08-21,42,liter,Peternakan Sendiri,1,3
8436,2047-08-22,29,liter,Peternakan Sendiri,1,3
8437,2047-08-23,18,liter,Peternakan Sendiri,1,3
8438,2047-08-24,42,liter,Pengepul,1,3
8439,2047-08-25,2,liter,Pengepul,1,3
8440,2047-08-26,10,liter,Peternakan Lain,1,3
8441,2047-08-27,1,liter,Pengepul,1,3
8442,2047-08-28,36,liter,Peternakan Sendiri,1,3
8443,2047-08-29,18,liter,Pengepul,1,3
8444,2047-08-30,20,liter,Peternakan Lain,1,3
8445,2047-08-31,3,liter,Peternakan Sendiri,1,3
8446,2047-09-01,40,liter,Peternakan Sendiri,1,3
8447,2047-09-02,17,liter,Peternakan Lain,1,3
8448,2047-09-03,19,liter,Pengepul,1,3
8449,2047-09-04,24,liter,Peternakan Lain,1,3
8450,2047-09-05,49,liter,Pengepul,1,3
8451,2047-09-06,8,liter,Peternakan Sendiri,1,3
8452,2047-09-07,39,liter,Peternakan Lain,1,3
8453,2047-09-08,2,liter,Pengepul,1,3
8454,2047-09-09,29,liter,Pengepul,1,3
8455,2047-09-10,28,liter,Peternakan Lain,1,3
8456,2047-09-11,42,liter,Peternakan Sendiri,1,3
8457,2047-09-12,48,liter,Peternakan Lain,1,3
8458,2047-09-13,6,liter,Peternakan Lain,1,3
8459,2047-09-14,14,liter,Peternakan Lain,1,3
8460,2047-09-15,47,liter,Pengepul,1,3
8461,2047-09-16,24,liter,Peternakan Sendiri,1,3
8462,2047-09-17,36,liter,Peternakan Sendiri,1,3
8463,2047-09-18,33,liter,Peternakan Sendiri,1,3
8464,2047-09-19,24,liter,Peternakan Lain,1,3
8465,2047-09-20,6,liter,Pengepul,1,3
8466,2047-09-21,20,liter,Pengepul,1,3
8467,2047-09-22,38,liter,Peternakan Sendiri,1,3
8468,2047-09-23,14,liter,Peternakan Lain,1,3
8469,2047-09-24,28,liter,Pengepul,1,3
8470,2047-09-25,9,liter,Pengepul,1,3
8471,2047-09-26,24,liter,Peternakan Lain,1,3
8472,2047-09-27,12,liter,Peternakan Lain,1,3
8473,2047-09-28,4,liter,Peternakan Sendiri,1,3
8474,2047-09-29,24,liter,Pengepul,1,3
8475,2047-09-30,45,liter,Pengepul,1,3
8476,2047-10-01,33,liter,Peternakan Lain,1,3
8477,2047-10-02,12,liter,Peternakan Lain,1,3
8478,2047-10-03,25,liter,Peternakan Lain,1,3
8479,2047-10-04,26,liter,Pengepul,1,3
8480,2047-10-05,12,liter,Peternakan Sendiri,1,3
8481,2047-10-06,42,liter,Peternakan Lain,1,3
8482,2047-10-07,45,liter,Peternakan Lain,1,3
8483,2047-10-08,7,liter,Peternakan Lain,1,3
8484,2047-10-09,42,liter,Pengepul,1,3
8485,2047-10-10,18,liter,Pengepul,1,3
8486,2047-10-11,20,liter,Pengepul,1,3
8487,2047-10-12,12,liter,Pengepul,1,3
8488,2047-10-13,3,liter,Peternakan Sendiri,1,3
8489,2047-10-14,49,liter,Peternakan Lain,1,3
8490,2047-10-15,13,liter,Peternakan Sendiri,1,3
8491,2047-10-16,29,liter,Peternakan Lain,1,3
8492,2047-10-17,45,liter,Peternakan Lain,1,3
8493,2047-10-18,42,liter,Peternakan Lain,1,3
8494,2047-10-19,48,liter,Pengepul,1,3
8495,2047-10-20,42,liter,Pengepul,1,3
8496,2047-10-21,29,liter,Peternakan Lain,1,3
8497,2047-10-22,41,liter,Peternakan Sendiri,1,3
8498,2047-10-23,36,liter,Pengepul,1,3
8499,2047-10-24,13,liter,Peternakan Lain,1,3
8500,2047-10-25,48,liter,Peternakan Lain,1,3
8501,2047-10-26,18,liter,Peternakan Lain,1,3
8502,2047-10-27,43,liter,Peternakan Lain,1,3
8503,2047-10-28,2,liter,Pengepul,1,3
8504,2047-10-29,34,liter,Peternakan Sendiri,1,3
8505,2047-10-30,8,liter,Peternakan Lain,1,3
8506,2047-10-31,17,liter,Peternakan Sendiri,1,3
8507,2047-11-01,32,liter,Pengepul,1,3
8508,2047-11-02,40,liter,Peternakan Sendiri,1,3
8509,2047-11-03,8,liter,Pengepul,1,3
8510,2047-11-04,35,liter,Peternakan Lain,1,3
8511,2047-11-05,35,liter,Peternakan Sendiri,1,3
8512,2047-11-06,38,liter,Peternakan Lain,1,3
8513,2047-11-07,12,liter,Peternakan Lain,1,3
8514,2047-11-08,4,liter,Pengepul,1,3
8515,2047-11-09,21,liter,Peternakan Sendiri,1,3
8516,2047-11-10,12,liter,Pengepul,1,3
8517,2047-11-11,16,liter,Peternakan Sendiri,1,3
8518,2047-11-12,3,liter,Peternakan Sendiri,1,3
8519,2047-11-13,27,liter,Peternakan Lain,1,3
8520,2047-11-14,2,liter,Pengepul,1,3
8521,2047-11-15,25,liter,Peternakan Lain,1,3
8522,2047-11-16,24,liter,Pengepul,1,3
8523,2047-11-17,18,liter,Peternakan Sendiri,1,3
8524,2047-11-18,17,liter,Pengepul,1,3
8525,2047-11-19,28,liter,Peternakan Lain,1,3
8526,2047-11-20,32,liter,Pengepul,1,3
8527,2047-11-21,14,liter,Pengepul,1,3
8528,2047-11-22,30,liter,Pengepul,1,3
8529,2047-11-23,18,liter,Peternakan Sendiri,1,3
8530,2047-11-24,1,liter,Pengepul,1,3
8531,2047-11-25,14,liter,Pengepul,1,3
8532,2047-11-26,5,liter,Pengepul,1,3
8533,2047-11-27,36,liter,Pengepul,1,3
8534,2047-11-28,27,liter,Pengepul,1,3
8535,2047-11-29,16,liter,Pengepul,1,3
8536,2047-11-30,2,liter,Peternakan Lain,1,3
