id,tgl_distribusi,jumlah,satuan,harga_berlaku,id_unit_ternak,id_jenis_produk,id_mitra_bisnis
8098,2046-09-18,14,ekor,126802,1,2,1
8099,2046-09-19,49,kg,127213,1,4,1
8100,2046-09-20,21,kg,138469,1,4,1
8101,2046-09-21,44,ekor,143805,1,2,1
8102,2046-09-22,5,ekor,100805,1,2,1
8103,2046-09-23,32,kg,128431,1,4,1
8104,2046-09-24,7,kg,117201,1,4,1
8105,2046-09-25,1,ekor,112152,1,2,1
8106,2046-09-26,43,kg,137287,1,4,1
8107,2046-09-27,32,ekor,118525,1,2,1
8108,2046-09-28,9,kg,129506,1,4,1
8109,2046-09-29,13,kg,126462,1,4,1
8110,2046-09-30,31,ekor,118330,1,2,1
8111,2046-10-01,48,ekor,113874,1,2,1
8112,2046-10-02,32,kg,131838,1,4,1
8113,2046-10-03,36,ekor,119118,1,2,1
8114,2046-10-04,41,ekor,118039,1,2,1
8115,2046-10-05,45,ekor,149645,1,2,1
8116,2046-10-06,40,ekor,101863,1,2,1
8117,2046-10-07,26,kg,147984,1,4,1
8118,2046-10-08,34,kg,116396,1,4,1
8119,2046-10-09,35,kg,100221,1,4,1
8120,2046-10-10,20,ekor,141924,1,2,1
8121,2046-10-11,35,ekor,115153,1,2,1
8122,2046-10-12,12,ekor,141935,1,2,1
8123,2046-10-13,28,ekor,103152,1,2,1
8124,2046-10-14,50,ekor,117099,1,2,1
8125,2046-10-15,42,kg,125920,1,4,1
8126,2046-10-16,40,ekor,109155,1,2,1
8127,2046-10-17,26,kg,116373,1,4,1
8128,2046-10-18,25,ekor,120956,1,2,1
8129,2046-10-19,16,kg,127740,1,4,1
8130,2046-10-20,11,kg,147918,1,4,1
8131,2046-10-21,11,ekor,106141,1,2,1
8132,2046-10-22,6,ekor,110623,1,2,1
8133,2046-10-23,13,kg,100075,1,4,1
8134,2046-10-24,50,ekor,130255,1,2,1
8135,2046-10-25,37,ekor,101220,1,2,1
8136,2046-10-26,29,ekor,129768,1,2,1
8137,2046-10-27,12,ekor,121126,1,2,1
8138,2046-10-28,38,ekor,129675,1,2,1
8139,2046-10-29,18,kg,122906,1,4,1
8140,2046-10-30,47,kg,142707,1,4,1
8141,2046-10-31,17,ekor,115930,1,2,1
8142,2046-11-01,41,ekor,129636,1,2,1
8143,2046-11-02,2,ekor,135569,1,2,1
8144,2046-11-03,22,kg,124412,1,4,1
8145,2046-11-04,3,ekor,128225,1,2,1
8146,2046-11-05,45,kg,128182,1,4,1
8147,2046-11-06,34,ekor,105134,1,2,1
8148,2046-11-07,35,ekor,115153,1,2,1
8149,2046-11-08,28,kg,106439,1,4,1
8150,2046-11-09,18,ekor,107966,1,2,1
8151,2046-11-10,2,ekor,110290,1,2,1
8152,2046-11-11,4,ekor,108485,1,2,1
8153,2046-11-12,35,kg,101613,1,4,1
8154,2046-11-13,6,ekor,149367,1,2,1
8155,2046-11-14,30,kg,141078,1,4,1
8156,2046-11-15,40,ekor,137795,1,2,1
8157,2046-11-16,24,kg,129935,1,4,1
8158,2046-11-17,27,kg,123354,1,4,1
8159,2046-11-18,13,ekor,123036,1,2,1
8160,2046-11-19,18,kg,138984,1,4,1
8161,2046-11-20,15,ekor,119247,1,2,1
8162,2046-11-21,27,ekor,136436,1,2,1
8163,2046-11-22,18,kg,112551,1,4,1
8164,2046-11-23,46,ekor,118398,1,2,1
8165,2046-11-24,46,ekor,127235,1,2,1
8166,2046-11-25,32,ekor,126390,1,2,1
8167,2046-11-26,23,ekor,127785,1,2,1
8168,2046-11-27,3,kg,131174,1,4,1
8169,2046-11-28,29,ekor,132556,1,2,1
8170,2046-11-29,5,kg,132502,1,4,1
8171,2046-11-30,44,ekor,109315,1,2,1
8172,2046-12-01,39,kg,116120,1,4,1
8173,2046-12-02,18,ekor,105927,1,2,1
8174,2046-12-03,23,ekor,114000,1,2,1
8175,2046-12-04,30,ekor,149105,1,2,1
8176,2046-12-05,2,ekor,131887,1,2,1
8177,2046-12-06,3,ekor,127452,1,2,1
8178,2046-12-07,17,kg,149416,1,4,1
8179,2046-12-08,44,ekor,118281,1,2,1
8180,2046-12-09,35,kg,100417,1,4,1
8181,2046-12-10,33,kg,144185,1,4,1
8182,2046-12-11,14,kg,103555,1,4,1
8183,2046-12-12,19,ekor,130209,1,2,1
8184,2046-12-13,17,ekor,134664,1,2,1
8185,2046-12-14,1,ekor,136506,1,2,1
8186,2046-12-15,25,ekor,134495,1,2,1
8187,2046-12-16,28,ekor,119440,1,2,1
8188,2046-12-17,43,kg,140362,1,4,1
8189,2046-12-18,20,ekor,149552,1,2,1
8190,2046-12-19,47,kg,131613,1,4,1
8191,2046-12-20,41,kg,138179,1,4,1
8192,2046-12-21,44,ekor,124039,1,2,1
8193,2046-12-22,41,kg,118810,1,4,1
8194,2046-12-23,35,ekor,126428,1,2,1
8195,2046-12-24,18,ekor,128803,1,2,1
8196,2046-12-25,27,ekor,147362,1,2,1
8197,2046-12-26,48,ekor,110166,1,2,1
8198,2046-12-27,9,ekor,134761,1,2,1
8199,2046-12-28,12,ekor,107237,1,2,1
8200,2046-12-29,22,ekor,108145,1,2,1
8201,2046-12-30,29,ekor,129753,1,2,1
8202,2046-12-31,32,kg,100217,1,4,1
8203,2047-01-01,38,ekor,116233,1,2,1
8204,2047-01-02,31,kg,113847,1,4,1
8205,2047-01-03,45,ekor,121404,1,2,1
8206,2047-01-04,29,ekor,138189,1,2,1
8207,2047-01-05,4,kg,133848,1,4,1
8208,2047-01-06,28,kg,121339,1,4,1
8209,2047-01-07,29,ekor,120630,1,2,1
8210,2047-01-08,46,ekor,149532,1,2,1
8211,2047-01-09,20,kg,126366,1,4,1
8212,2047-01-10,5,kg,121488,1,4,1
8213,2047-01-11,40,ekor,148278,1,2,1
8214,2047-01-12,15,kg,147698,1,4,1
8215,2047-01-13,11,ekor,121709,1,2,1
8216,2047-01-14,45,kg,133551,1,4,1
8217,2047-01-15,14,ekor,126411,1,2,1
8218,2047-01-16,14,kg,126065,1,4,1
8219,2047-01-17,46,kg,137729,1,4,1
8220,2047-01-18,16,ekor,124555,1,2,1
8221,2047-01-19,18,kg,107376,1,4,1
8222,2047-01-20,37,kg,105051,1,4,1
8223,2047-01-21,22,kg,130937,1,4,1
8224,2047-01-22,49,ekor,120039,1,2,1
8225,2047-01-23,37,ekor,115165,1,2,1
8226,2047-01-24,31,kg,118551,1,4,1
8227,2047-01-25,30,ekor,137932,1,2,1
8228,2047-01-26,4,ekor,108379,1,2,1
8229,2047-01-27,39,ekor,116637,1,2,1
8230,2047-01-28,18,kg,109745,1,4,1
8231,2047-01-29,42,ekor,143518,1,2,1
8232,2047-01-30,14,kg,130308,1,4,1
8233,2047-01-31,34,kg,108571,1,4,1
8234,2047-02-01,26,kg,112323,1,4,1
8235,2047-02-02,10,ekor,101980,1,2,1
8236,2047-02-03,4,kg,104615,1,4,1
8237,2047-02-04,3,kg,139785,1,4,1
8238,2047-02-05,15,ekor,134700,1,2,1
8239,2047-02-06,37,kg,113962,1,4,1
8240,2047-02-07,8,ekor,138563,1,2,1
8241,2047-02-08,22,kg,143118,1,4,1
8242,2047-02-09,4,kg,116828,1,4,1
8243,2047-02-10,13,ekor,121966,1,2,1
8244,2047-02-11,45,kg,125359,1,4,1
8245,2047-02-12,28,ekor,130359,1,2,1
8246,2047-02-13,22,ekor,137962,1,2,1
8247,2047-02-14,40,ekor,133615,1,2,1
8248,2047-02-15,13,kg,107660,1,4,1
8249,2047-02-16,20,ekor,110327,1,2,1
8250,2047-02-17,3,ekor,143015,1,2,1
8251,2047-02-18,41,ekor,143920,1,2,1
8252,2047-02-19,37,ekor,112235,1,2,1
8253,2047-02-20,11,ekor,136481,1,2,1
8254,2047-02-21,16,kg,149714,1,4,1
8255,2047-02-22,36,ekor,111250,1,2,1
8256,2047-02-23,29,ekor,143286,1,2,1
8257,2047-02-24,39,ekor,131316,1,2,1
8258,2047-02-25,20,ekor,121795,1,2,1
8259,2047-02-26,22,ekor,104456,1,2,1
8260,2047-02-27,46,ekor,123499,1,2,1
8261,2047-02-28,47,kg,128740,1,4,1
8262,2047-03-01,27,ekor,111079,1,2,1
8263,2047-03-02,30,kg,110231,1,4,1
8264,2047-03-03,45,ekor,128456,1,2,1
8265,2047-03-04,2,kg,135873,1,4,1
8266,2047-03-05,6,kg,129844,1,4,1
8267,2047-03-06,33,kg,144937,1,4,1
8268,2047-03-07,50,kg,128305,1,4,1
8269,2047-03-08,28,ekor,126038,1,2,1
8270,2047-03-09,49,kg,132447,1,4,1
8271,2047-03-10,26,kg,142328,1,4,1
8272,2047-03-11,12,ekor,102800,1,2,1
8273,2047-03-12,50,kg,128434,1,4,1
8274,2047-03-13,2,ekor,146737,1,2,1
8275,2047-03-14,39,ekor,149924,1,2,1
8276,2047-03-15,44,kg,135693,1,4,1
8277,2047-03-16,15,kg,121303,1,4,1
8278,2047-03-17,23,kg,139355,1,4,1
8279,2047-03-18,35,kg,140554,1,4,1
8280,2047-03-19,34,ekor,144719,1,2,1
8281,2047-03-20,5,kg,115142,1,4,1
8282,2047-03-21,46,kg,113482,1,4,1
8283,2047-03-22,32,kg,142971,1,4,1
8284,2047-03-23,49,kg,129657,1,4,1
8285,2047-03-24,35,ekor,142113,1,2,1
8286,2047-03-25,26,kg,130904,1,4,1
8287,2047-03-26,25,ekor,133983,1,2,1
8288,2047-03-27,20,kg,130877,1,4,1
8289,2047-03-28,15,ekor,124005,1,2,1
8290,2047-03-29,17,kg,115869,1,4,1
8291,2047-03-30,37,ekor,144795,1,2,1
8292,2047-03-31,43,ekor,148856,1,2,1
8293,2047-04-01,50,ekor,105542,1,2,1
8294,2047-04-02,39,ekor,113596,1,2,1
8295,2047-04-03,42,kg,109382,1,4,1
8296,2047-04-04,11,ekor,134125,1,2,1
8297,2047-04-05,21,kg,111732,1,4,1
8298,2047-04-06,43,ekor,103981,1,2,1
8299,2047-04-07,18,ekor,117203,1,2,1
8300,2047-04-08,50,ekor,129081,1,2,1
8301,2047-04-09,40,kg,105618,1,4,1
8302,2047-04-10,19,kg,133766,1,4,1
8303,2047-04-11,14,ekor,132759,1,2,1
8304,2047-04-12,1,kg,109695,1,4,1
8305,2047-04-13,12,kg,115558,1,4,1
8306,2047-04-14,4,kg,113404,1,4,1
8307,2047-04-15,50,kg,104782,1,4,1
8308,2047-04-16,23,ekor,132907,1,2,1
8309,2047-04-17,29,kg,124758,1,4,1
8310,2047-04-18,4,ekor,119670,1,2,1
8311,2047-04-19,48,kg,103524,1,4,1
8312,2047-04-20,37,kg,142592,1,4,1
8313,2047-04-21,49,ekor,127534,1,2,1
8314,2047-04-22,21,kg,110683,1,4,1
8315,2047-04-23,34,kg,100093,1,4,1
8316,2047-04-24,22,ekor,102171,1,2,1
8317,2047-04-25,30,ekor,124508,1,2,1
8318,2047-04-26,30,kg,140589,1,4,1
8319,2047-04-27,3,ekor,124603,1,2,1
8320,2047-04-28,27,ekor,140624,1,2,1
8321,2047-04-29,42,ekor,122100,1,2,1
8322,2047-04-30,46,ekor,106344,1,2,1
8323,2047-05-01,17,kg,103729,1,4,1
8324,2047-05-02,19,kg,139278,1,4,1
8325,2047-05-03,12,kg,136751,1,4,1
8326,2047-05-04,22,kg,148463,1,4,1
8327,2047-05-05,9,ekor,132753,1,2,1
8328,2047-05-06,35,kg,121252,1,4,1
8329,2047-05-07,9,ekor,109326,1,2,1
8330,2047-05-08,30,ekor,138969,1,2,1
8331,2047-05-09,36,kg,138717,1,4,1
8332,2047-05-10,11,ekor,124285,1,2,1
8333,2047-05-11,35,ekor,123512,1,2,1
8334,2047-05-12,17,kg,111342,1,4,1
8335,2047-05-13,45,ekor,103901,1,2,1
8336,2047-05-14,3,kg,135779,1,4,1
8337,2047-05-15,42,ekor,100313,1,2,1
8338,2047-05-16,7,kg,109337,1,4,1
8339,2047-05-17,39,ekor,136455,1,2,1
8340,2047-05-18,2,kg,125711,1,4,1
8341,2047-05-19,19,kg,110385,1,4,1
8342,2047-05-20,26,ekor,136467,1,2,1
8343,2047-05-21,40,kg,132598,1,4,1
8344,2047-05-22,5,ekor,137560,1,2,1
8345,2047-05-23,8,ekor,130210,1,2,1
8346,2047-05-24,8,ekor,115488,1,2,1
8347,2047-05-25,4,kg,145593,1,4,1
8348,2047-05-26,11,kg,126536,1,4,1
8349,2047-05-27,35,kg,105800,1,4,1
8350,2047-05-28,2,ekor,105399,1,2,1
8351,2047-05-29,16,ekor,139156,1,2,1
8352,2047-05-30,30,ekor,148850,1,2,1
8353,2047-05-31,29,kg,106793,1,4,1
8354,2047-06-01,8,ekor,120283,1,2,1
8355,2047-06-02,28,ekor,110318,1,2,1
8356,2047-06-03,7,kg,105120,1,4,1
8357,2047-06-04,42,ekor,149284,1,2,1
8358,2047-06-05,29,kg,106230,1,4,1
8359,2047-06-06,31,kg,135797,1,4,1
8360,2047-06-07,8,ekor,145930,1,2,1
8361,2047-06-08,44,ekor,123831,1,2,1
8362,2047-06-09,16,kg,149128,1,4,1
8363,2047-06-10,47,ekor,109259,1,2,1
8364,2047-06-11,17,kg,131513,1,4,1
8365,2047-06-12,50,ekor,132205,1,2,1
8366,2047-06-13,7,kg,142657,1,4,1
8367,2047-06-14,11,kg,108744,1,4,1
8368,2047-06-15,11,kg,112650,1,4,1
8369,2047-06-16,23,kg,104561,1,4,1
8370,2047-06-17,17,kg,108170,1,4,1
8371,2047-06-18,27,ekor,106572,1,2,1
8372,2047-06-19,41,ekor,142077,1,2,1
8373,2047-06-20,13,kg,102836,1,4,1
8374,2047-06-21,9,ekor,133268,1,2,1
8375,2047-06-22,15,kg,107835,1,4,1
8376,2047-06-23,45,ekor,106482,1,2,1
8377,2047-06-24,20,ekor,119638,1,2,1
8378,2047-06-25,7,kg,123103,1,4,1
8379,2047-06-26,50,ekor,129160,1,2,1
8380,2047-06-27,43,kg,139103,1,4,1
8381,2047-06-28,33,kg,146592,1,4,1
8382,2047-06-29,33,kg,136130,1,4,1
8383,2047-06-30,5,ekor,118484,1,2,1
8384,2047-07-01,19,kg,142839,1,4,1
8385,2047-07-02,13,ekor,100910,1,2,1
8386,2047-07-03,17,ekor,108291,1,2,1
8387,2047-07-04,12,kg,111239,1,4,1
8388,2047-07-05,11,kg,124346,1,4,1
8389,2047-07-06,30,ekor,137963,1,2,1
8390,2047-07-07,13,ekor,125463,1,2,1
8391,2047-07-08,47,kg,121570,1,4,1
8392,2047-07-09,18,kg,119722,1,4,1
8393,2047-07-10,6,kg,115030,1,4,1
8394,2047-07-11,48,ekor,134977,1,2,1
8395,2047-07-12,39,kg,141755,1,4,1
8396,2047-07-13,1,ekor,106900,1,2,1
8397,2047-07-14,42,ekor,104615,1,2,1
8398,2047-07-15,3,ekor,146868,1,2,1
8399,2047-07-16,49,ekor,128139,1,2,1
8400,2047-07-17,24,ekor,144437,1,2,1
8401,2047-07-18,26,ekor,119971,1,2,1
8402,2047-07-19,37,kg,107176,1,4,1
8403,2047-07-20,47,ekor,113726,1,2,1
8404,2047-07-21,2,ekor,108791,1,2,1
8405,2047-07-22,27,ekor,121509,1,2,1
8406,2047-07-23,20,ekor,136761,1,2,1
8407,2047-07-24,15,kg,121266,1,4,1
8408,2047-07-25,42,kg,127803,1,4,1
8409,2047-07-26,24,kg,103124,1,4,1
8410,2047-07-27,41,kg,139413,1,4,1
8411,2047-07-28,3,kg,104707,1,4,1
8412,2047-07-29,24,ekor,141656,1,2,1
8413,2047-07-30,42,ekor,106973,1,2,1
8414,2047-07-31,12,ekor,139322,1,2,1
8415,2047-08-01,33,ekor,100921,1,2,1
8416,2047-08-02,42,kg,146801,1,4,1
8417,2047-08-03,12,ekor,146562,1,2,1
8418,2047-08-04,3,ekor,126819,1,2,1
8419,2047-08-05,22,ekor,106628,1,2,1
8420,2047-08-06,4,kg,101745,1,4,1
8421,2047-08-07,46,kg,131136,1,4,1
8422,2047-08-08,31,ekor,148289,1,2,1
8423,2047-08-09,18,kg,105542,1,4,1
8424,2047-08-10,47,ekor,147024,1,2,1
8425,2047-08-11,28,kg,118459,1,4,1
8426,2047-08-12,7,ekor,127724,1,2,1
8427,2047-08-13,18,kg,108377,1,4,1
8428,2047-08-14,6,kg,132444,1,4,1
8429,2047-08-15,4,ekor,134510,1,2,1
8430,2047-08-16,16,ekor,125426,1,2,1
8431,2047-08-17,18,kg,135694,1,4,1
8432,2047-08-18,49,ekor,120753,1,2,1
8433,2047-08-19,48,kg,135519,1,4,1
8434,2047-08-20,19,kg,149777,1,4,1
8435,2047-08-21,23,kg,132059,1,4,1
8436,2047-08-22,23,kg,141881,1,4,1
8437,2047-08-23,34,kg,115391,1,4,1
8438,2047-08-24,10,kg,144376,1,4,1
8439,2047-08-25,15,kg,141751,1,4,1
8440,2047-08-26,47,ekor,124713,1,2,1
8441,2047-08-27,23,kg,131907,1,4,1
8442,2047-08-28,25,ekor,113960,1,2,1
8443,2047-08-29,13,kg,144828,1,4,1
8444,2047-08-30,39,ekor,131947,1,2,1
8445,2047-08-31,49,ekor,147623,1,2,1
8446,2047-09-01,29,ekor,146394,1,2,1
8447,2047-09-02,12,ekor,112003,1,2,1
8448,2047-09-03,14,kg,135119,1,4,1
8449,2047-09-04,18,ekor,137516,1,2,1
8450,2047-09-05,4,ekor,120908,1,2,1
8451,2047-09-06,11,kg,138642,1,4,1
8452,2047-09-07,19,kg,110903,1,4,1
8453,2047-09-08,32,kg,144316,1,4,1
8454,2047-09-09,20,kg,128401,1,4,1
8455,2047-09-10,23,ekor,119177,1,2,1
8456,2047-09-11,6,kg,103374,1,4,1
8457,2047-09-12,37,kg,131100,1,4,1
8458,2047-09-13,41,ekor,110867,1,2,1
8459,2047-09-14,35,ekor,112970,1,2,1
8460,2047-09-15,11,ekor,100855,1,2,1
8461,2047-09-16,43,ekor,109818,1,2,1
8462,2047-09-17,13,kg,106064,1,4,1
8463,2047-09-18,17,kg,115205,1,4,1
8464,2047-09-19,44,kg,132793,1,4,1
8465,2047-09-20,48,ekor,137509,1,2,1
8466,2047-09-21,11,ekor,111830,1,2,1
8467,2047-09-22,2,kg,144260,1,4,1
8468,2047-09-23,40,ekor,139779,1,2,1
8469,2047-09-24,8,ekor,144867,1,2,1
8470,2047-09-25,32,kg,102528,1,4,1
8471,2047-09-26,11,ekor,106598,1,2,1
8472,2047-09-27,22,ekor,114793,1,2,1
8473,2047-09-28,15,ekor,148988,1,2,1
8474,2047-09-29,39,kg,137080,1,4,1
8475,2047-09-30,29,kg,115391,1,4,1
8476,2047-10-01,29,ekor,105122,1,2,1
8477,2047-10-02,9,kg,145888,1,4,1
8478,2047-10-03,16,ekor,106611,1,2,1
8479,2047-10-04,45,kg,142478,1,4,1
8480,2047-10-05,12,ekor,104072,1,2,1
8481,2047-10-06,9,kg,138707,1,4,1
8482,2047-10-07,43,ekor,148519,1,2,1
8483,2047-10-08,7,ekor,143387,1,2,1
8484,2047-10-09,20,ekor,119571,1,2,1
8485,2047-10-10,11,kg,120539,1,4,1
8486,2047-10-11,28,ekor,127452,1,2,1
8487,2047-10-12,16,ekor,112904,1,2,1
8488,2047-10-13,41,ekor,124997,1,2,1
8489,2047-10-14,50,ekor,107769,1,2,1
8490,2047-10-15,34,ekor,140834,1,2,1
8491,2047-10-16,12,kg,144920,1,4,1
8492,2047-10-17,47,ekor,135691,1,2,1
8493,2047-10-18,28,kg,107770,1,4,1
8494,2047-10-19,9,kg,149204,1,4,1
8495,2047-10-20,24,ekor,110987,1,2,1
8496,2047-10-21,14,ekor,137286,1,2,1
8497,2047-10-22,49,ekor,119250,1,2,1
8498,2047-10-23,46,kg,149908,1,4,1
8499,2047-10-24,21,kg,114745,1,4,1
8500,2047-10-25,39,kg,133174,1,4,1
8501,2047-10-26,15,kg,115606,1,4,1
8502,2047-10-27,49,ekor,108479,1,2,1
8503,2047-10-28,22,ekor,101965,1,2,1
8504,2047-10-29,5,kg,133905,1,4,1
8505,2047-10-30,32,kg,133589,1,4,1
8506,2047-10-31,32,kg,101154,1,4,1
8507,2047-11-01,26,ekor,124025,1,2,1
8508,2047-11-02,3,kg,126419,1,4,1
8509,2047-11-03,43,ekor,135049,1,2,1
8510,2047-11-04,40,ekor,122647,1,2,1
8511,2047-11-05,43,ekor,122051,1,2,1
8512,2047-11-06,11,ekor,127488,1,2,1
8513,2047-11-07,7,ekor,101826,1,2,1
8514,2047-11-08,40,ekor,120575,1,2,1
8515,2047-11-09,1,kg,131012,1,4,1
8516,2047-11-10,32,kg,125564,1,4,1
8517,2047-11-11,6,kg,103692,1,4,1
8518,2047-11-12,35,kg,135150,1,4,1
8519,2047-11-13,12,ekor,148422,1,2,1
8520,2047-11-14,10,ekor,124792,1,2,1
8521,2047-11-15,4,ekor,107618,1,2,1
8522,2047-11-16,37,kg,122055,1,4,1
8523,2047-11-17,28,kg,131812,1,4,1
8524,2047-11-18,9,kg,109201,1,4,1
8525,2047-11-19,25,kg,123566,1,4,1
8526,2047-11-20,4,ekor,118571,1,2,1
8527,2047-11-21,39,kg,106961,1,4,1
8528,2047-11-22,46,ekor,128374,1,2,1
8529,2047-11-23,5,kg,138644,1,4,1
8530,2047-11-24,22,ekor,103360,1,2,1
8531,2047-11-25,41,ekor,124278,1,2,1
8532,2047-11-26,32,kg,143165,1,4,1
8533,2047-11-27,47,kg,113952,1,4,1
8534,2047-11-28,36,ekor,110141,1,2,1
8535,2047-11-29,31,kg,129618,1,4,1
8536,2047-11-30,15,ekor,109930,1,2,1
8537,2047-12-01,21,ekor,142864,1,2,1
8538,2047-12-02,20,kg,113202,1,4,1
8539,2047-12-03,11,ekor,137418,1,2,1
8540,2047-12-04,5,kg,103532,1,4,1
8541,2047-12-05,47,kg,111569,1,4,1
8542,2047-12-06,46,ekor,122836,1,2,1
8543,2047-12-07,32,ekor,111894,1,2,1
8544,2047-12-08,26,kg,105952,1,4,1
8545,2047-12-09,35,ekor,138549,1,2,1
8546,2047-12-10,23,ekor,103709,1,2,1
8547,2047-12-11,15,kg,143582,1,4,1
8548,2047-12-12,49,ekor,119219,1,2,1
8549,2047-12-13,20,ekor,131977,1,2,1
8550,2047-12-14,20,kg,135213,1,4,1
8551,2047-12-15,36,ekor,111723,1,2,1
8552,2047-12-16,14,ekor,130793,1,2,1
8553,2047-12-17,1,ekor,127474,1,2,1
8554,2047-12-18,26,kg,102463,1,4,1
8555,2047-12-19,15,kg,128008,1,4,1
8556,2047-12-20,20,kg,117855,1,4,1
8557,2047-12-21,32,ekor,136890,1,2,1
8558,2047-12-22,48,ekor,103293,1,2,1
8559,2047-12-23,25,ekor,125251,1,2,1
8560,2047-12-24,21,kg,105194,1,4,1
8561,2047-12-25,35,ekor,148546,1,2,1
8562,2047-12-26,3,ekor,106262,1,2,1
8563,2047-12-27,4,ekor,146528,1,2,1
8564,2047-12-28,42,ekor,145721,1,2,1
8565,2047-12-29,44,ekor,135725,1,2,1
8566,2047-12-30,19,ekor,141831,1,2,1
8567,2047-12-31,23,kg,146394,1,4,1
8568,2048-01-01,39,kg,128696,1,4,1
8569,2048-01-02,3,ekor,109587,1,2,1
8570,2048-01-03,3,kg,139472,1,4,1
8571,2048-01-04,5,ekor,127531,1,2,1
8572,2048-01-05,12,kg,126920,1,4,1
8573,2048-01-06,6,kg,106128,1,4,1
8574,2048-01-07,28,kg,109729,1,4,1
8575,2048-01-08,39,ekor,111410,1,2,1
8576,2048-01-09,8,kg,106057,1,4,1
8577,2048-01-10,30,kg,100110,1,4,1
8578,2048-01-11,29,kg,113367,1,4,1
8579,2048-01-12,33,ekor,117962,1,2,1
8580,2048-01-13,46,kg,105298,1,4,1
8581,2048-01-14,5,ekor,127698,1,2,1
8582,2048-01-15,15,ekor,108362,1,2,1
8583,2048-01-16,3,kg,132055,1,4,1
8584,2048-01-17,34,ekor,118119,1,2,1
8585,2048-01-18,13,kg,129020,1,4,1
8586,2048-01-19,4,ekor,146930,1,2,1
8587,2048-01-20,4,ekor,112558,1,2,1
8588,2048-01-21,27,ekor,121774,1,2,1
8589,2048-01-22,40,ekor,143524,1,2,1
8590,2048-01-23,25,ekor,118564,1,2,1
8591,2048-01-24,30,ekor,135053,1,2,1
8592,2048-01-25,46,ekor,118833,1,2,1
8593,2048-01-26,17,ekor,111325,1,2,1
8594,2048-01-27,37,ekor,144608,1,2,1
8595,2048-01-28,20,kg,139882,1,4,1
8596,2048-01-29,50,ekor,124609,1,2,1
8597,2048-01-30,8,kg,107826,1,4,1
8598,2048-01-31,19,ekor,147635,1,2,1
8599,2048-02-01,46,kg,143481,1,4,1
8600,2048-02-02,12,ekor,125044,1,2,1
8601,2048-02-03,23,kg,144187,1,4,1
8602,2048-02-04,41,kg,102332,1,4,1
8603,2048-02-05,11,ekor,109927,1,2,1
8604,2048-02-06,4,kg,125547,1,4,1
8605,2048-02-07,44,ekor,124891,1,2,1
8606,2048-02-08,3,ekor,124498,1,2,1
8607,2048-02-09,22,ekor,109511,1,2,1
8608,2048-02-10,41,kg,122452,1,4,1
8609,2048-02-11,24,kg,134773,1,4,1
8610,2048-02-12,45,ekor,140780,1,2,1
8611,2048-02-13,10,kg,109057,1,4,1
8612,2048-02-14,14,ekor,139868,1,2,1
8613,2048-02-15,8,kg,133123,1,4,1
8614,2048-02-16,46,kg,102384,1,4,1
8615,2048-02-17,42,ekor,112680,1,2,1
8616,2048-02-18,12,ekor,137486,1,2,1
8617,2048-02-19,21,ekor,135068,1,2,1
8618,2048-02-20,7,kg,148746,1,4,1
8619,2048-02-21,19,ekor,147365,1,2,1
8620,2048-02-22,4,kg,135887,1,4,1
8621,2048-02-23,31,kg,142113,1,4,1
8622,2048-02-24,1,kg,100665,1,4,1
8623,2048-02-25,50,ekor,148966,1,2,1
8624,2048-02-26,13,ekor,140036,1,2,1
8625,2048-02-27,25,kg,140199,1,4,1
8626,2048-02-28,31,ekor,130323,1,2,1
8627,2048-02-29,21,kg,149995,1,4,1
8628,2048-03-01,42,ekor,131668,1,2,1
8629,2048-03-02,2,ekor,103901,1,2,1
8630,2048-03-03,3,kg,140917,1,4,1
8631,2048-03-04,41,kg,112645,1,4,1
8632,2048-03-05,1,kg,139012,1,4,1
8633,2048-03-06,33,ekor,139118,1,2,1
8634,2048-03-07,36,kg,107506,1,4,1
8635,2048-03-08,23,kg,124101,1,4,1
8636,2048-03-09,8,kg,110500,1,4,1
8637,2048-03-10,38,kg,132381,1,4,1
8638,2048-03-11,30,kg,100486,1,4,1
8639,2048-03-12,16,ekor,100307,1,2,1
8640,2048-03-13,2,ekor,137458,1,2,1
8641,2048-03-14,14,ekor,103634,1,2,1
8642,2048-03-15,11,ekor,135232,1,2,1
8643,2048-03-16,49,kg,112883,1,4,1
8644,2048-03-17,6,ekor,140119,1,2,1
8645,2048-03-18,6,ekor,124623,1,2,1
8646,2048-03-19,15,kg,140512,1,4,1
8647,2048-03-20,8,kg,130874,1,4,1
8648,2048-03-21,4,kg,120451,1,4,1
8649,2048-03-22,42,kg,120711,1,4,1
8650,2048-03-23,22,ekor,130141,1,2,1
8651,2048-03-24,33,kg,143651,1,4,1
8652,2048-03-25,26,ekor,115850,1,2,1
8653,2048-03-26,5,ekor,149293,1,2,1
8654,2048-03-27,32,kg,130950,1,4,1
8655,2048-03-28,34,ekor,143044,1,2,1
8656,2048-03-29,34,ekor,130779,1,2,1
8657,2048-03-30,11,ekor,101403,1,2,1
8658,2048-03-31,16,ekor,127130,1,2,1
8659,2048-04-01,7,ekor,147106,1,2,1
8660,2048-04-02,14,ekor,100319,1,2,1
8661,2048-04-03,42,ekor,109311,1,2,1
8662,2048-04-04,34,kg,116260,1,4,1
8663,2048-04-05,42,ekor,138332,1,2,1
8664,2048-04-06,12,ekor,128592,1,2,1
8665,2048-04-07,48,kg,140198,1,4,1
