id,tgl_distribusi,jumlah,satuan,harga_berlaku,id_unit_ternak,id_jenis_produk,id_mitra_bisnis
7815,2045-12-09,13,kg,125321,1,5,1
7816,2045-12-10,24,kg,120245,1,5,1
7817,2045-12-11,2,liter,8173,1,3,1
7818,2045-12-12,28,kg,119759,1,5,1
7819,2045-12-13,14,kg,123139,1,5,1
7820,2045-12-14,30,liter,8761,1,3,1
7821,2045-12-15,3,liter,8646,1,3,1
7822,2045-12-16,44,liter,10873,1,3,1
7823,2045-12-17,48,liter,9140,1,3,1
7824,2045-12-18,18,kg,132281,1,5,1
7825,2045-12-19,29,kg,147437,1,5,1
7826,2045-12-20,30,kg,101993,1,5,1
7827,2045-12-21,26,liter,8963,1,3,1
7828,2045-12-22,22,kg,105206,1,5,1
7829,2045-12-23,45,liter,8175,1,3,1
7830,2045-12-24,43,liter,11168,1,3,1
7831,2045-12-25,23,kg,140738,1,5,1
7832,2045-12-26,38,liter,10800,1,3,1
7833,2045-12-27,25,kg,141459,1,5,1
7834,2045-12-28,50,kg,109060,1,5,1
7835,2045-12-29,40,liter,10531,1,3,1
7836,2045-12-30,27,liter,9678,1,3,1
7837,2045-12-31,42,kg,103856,1,5,1
7838,2046-01-01,4,kg,136702,1,5,1
7839,2046-01-02,9,kg,149486,1,5,1
7840,2046-01-03,12,liter,11392,1,3,1
7841,2046-01-04,6,kg,106714,1,5,1
7842,2046-01-05,8,liter,8751,1,3,1
7843,2046-01-06,10,kg,131201,1,5,1
7844,2046-01-07,45,kg,122623,1,5,1
7845,2046-01-08,47,liter,11732,1,3,1
7846,2046-01-09,22,kg,138568,1,5,1
7847,2046-01-10,9,liter,9515,1,3,1
7848,2046-01-11,3,kg,131417,1,5,1
7849,2046-01-12,11,kg,147977,1,5,1
7850,2046-01-13,27,liter,8869,1,3,1
7851,2046-01-14,12,liter,11247,1,3,1
7852,2046-01-15,25,kg,146619,1,5,1
7853,2046-01-16,15,liter,11214,1,3,1
7854,2046-01-17,24,kg,138889,1,5,1
7855,2046-01-18,43,liter,8107,1,3,1
7856,2046-01-19,24,liter,10965,1,3,1
7857,2046-01-20,3,liter,8791,1,3,1
7858,2046-01-21,25,liter,10802,1,3,1
7859,2046-01-22,22,kg,121437,1,5,1
7860,2046-01-23,24,liter,10996,1,3,1
7861,2046-01-24,19,kg,105072,1,5,1
7862,2046-01-25,15,liter,9744,1,3,1
7863,2046-01-26,30,liter,8985,1,3,1
7864,2046-01-27,11,kg,103285,1,5,1
7865,2046-01-28,34,kg,118505,1,5,1
7866,2046-01-29,8,kg,127570,1,5,1
7867,2046-01-30,15,kg,139527,1,5,1
7868,2046-01-31,32,liter,9106,1,3,1
7869,2046-02-01,15,kg,124409,1,5,1
7870,2046-02-02,1,kg,130611,1,5,1
7871,2046-02-03,17,kg,127980,1,5,1
7872,2046-02-04,15,liter,10903,1,3,1
7873,2046-02-05,42,kg,102752,1,5,1
7874,2046-02-06,39,liter,8955,1,3,1
7875,2046-02-07,34,kg,144144,1,5,1
7876,2046-02-08,9,liter,10889,1,3,1
7877,2046-02-09,40,kg,138413,1,5,1
7878,2046-02-10,27,liter,9429,1,3,1
7879,2046-02-11,39,liter,9236,1,3,1
7880,2046-02-12,27,kg,115799,1,5,1
7881,2046-02-13,12,kg,100834,1,5,1
7882,2046-02-14,10,kg,137728,1,5,1
7883,2046-02-15,46,liter,8176,1,3,1
7884,2046-02-16,49,liter,10666,1,3,1
7885,2046-02-17,7,liter,8644,1,3,1
7886,2046-02-18,7,kg,143602,1,5,1
7887,2046-02-19,17,kg,128354,1,5,1
7888,2046-02-20,23,liter,12000,1,3,1
7889,2046-02-21,34,kg,102600,1,5,1
7890,2046-02-22,8,kg,101174,1,5,1
7891,2046-02-23,21,kg,122858,1,5,1
7892,2046-02-24,22,liter,8483,1,3,1
7893,2046-02-25,43,kg,113939,1,5,1
7894,2046-02-26,43,kg,124656,1,5,1
7895,2046-02-27,20,kg,140327,1,5,1
7896,2046-02-28,17,liter,11809,1,3,1
7897,2046-03-01,13,liter,10715,1,3,1
7898,2046-03-02,47,kg,141417,1,5,1
7899,2046-03-03,44,liter,10557,1,3,1
7900,2046-03-04,29,liter,8497,1,3,1
7901,2046-03-05,3,liter,10522,1,3,1
7902,2046-03-06,45,liter,8199,1,3,1
7903,2046-03-07,8,liter,10793,1,3,1
7904,2046-03-08,1,liter,10456,1,3,1
7905,2046-03-09,42,liter,11766,1,3,1
7906,2046-03-10,9,liter,9076,1,3,1
7907,2046-03-11,29,kg,147035,1,5,1
7908,2046-03-12,37,kg,119027,1,5,1
7909,2046-03-13,43,kg,148058,1,5,1
7910,2046-03-14,15,kg,110849,1,5,1
7911,2046-03-15,46,kg,144096,1,5,1
7912,2046-03-16,13,liter,9828,1,3,1
7913,2046-03-17,1,kg,128448,1,5,1
7914,2046-03-18,26,liter,9626,1,3,1
7915,2046-03-19,7,liter,9501,1,3,1
7916,2046-03-20,26,liter,10789,1,3,1
7917,2046-03-21,29,liter,8936,1,3,1
7918,2046-03-22,5,kg,134110,1,5,1
7919,2046-03-23,1,kg,123517,1,5,1
7920,2046-03-24,11,kg,117527,1,5,1
7921,2046-03-25,26,kg,124666,1,5,1
7922,2046-03-26,15,kg,140080,1,5,1
7923,2046-03-27,6,kg,141397,1,5,1
7924,2046-03-28,6,liter,10403,1,3,1
7925,2046-03-29,24,liter,9522,1,3,1
7926,2046-03-30,22,kg,106244,1,5,1
7927,2046-03-31,17,liter,11953,1,3,1
7928,2046-04-01,46,liter,11126,1,3,1
7929,2046-04-02,26,kg,122268,1,5,1
7930,2046-04-03,44,liter,11332,1,3,1
7931,2046-04-04,36,liter,8198,1,3,1
7932,2046-04-05,43,kg,120695,1,5,1
7933,2046-04-06,16,liter,9802,1,3,1
7934,2046-04-07,11,kg,121442,1,5,1
7935,2046-04-08,44,kg,104102,1,5,1
7936,2046-04-09,32,liter,10466,1,3,1
7937,2046-04-10,21,liter,11473,1,3,1
7938,2046-04-11,6,kg,107017,1,5,1
7939,2046-04-12,36,kg,130549,1,5,1
7940,2046-04-13,7,kg,108275,1,5,1
7941,2046-04-14,4,kg,128796,1,5,1
7942,2046-04-15,32,kg,104323,1,5,1
7943,2046-04-16,40,kg,138230,1,5,1
7944,2046-04-17,4,liter,11014,1,3,1
7945,2046-04-18,49,kg,103504,1,5,1
7946,2046-04-19,2,liter,11892,1,3,1
7947,2046-04-20,19,kg,113812,1,5,1
7948,2046-04-21,34,liter,8094,1,3,1
7949,2046-04-22,17,kg,118067,1,5,1
7950,2046-04-23,42,liter,8267,1,3,1
7951,2046-04-24,14,liter,10020,1,3,1
7952,2046-04-25,15,liter,9704,1,3,1
7953,2046-04-26,8,kg,109585,1,5,1
7954,2046-04-27,43,liter,9314,1,3,1
7955,2046-04-28,9,kg,108138,1,5,1
7956,2046-04-29,16,liter,10397,1,3,1
7957,2046-04-30,29,liter,11613,1,3,1
7958,2046-05-01,11,kg,136110,1,5,1
7959,2046-05-02,37,liter,8275,1,3,1
7960,2046-05-03,44,liter,11116,1,3,1
7961,2046-05-04,41,kg,125859,1,5,1
7962,2046-05-05,25,liter,11866,1,3,1
7963,2046-05-06,47,liter,9048,1,3,1
7964,2046-05-07,2,liter,10660,1,3,1
7965,2046-05-08,26,liter,8418,1,3,1
7966,2046-05-09,38,kg,133617,1,5,1
7967,2046-05-10,49,kg,117668,1,5,1
7968,2046-05-11,30,kg,147076,1,5,1
7969,2046-05-12,17,kg,111950,1,5,1
7970,2046-05-13,9,kg,111424,1,5,1
7971,2046-05-14,3,liter,10491,1,3,1
7972,2046-05-15,24,kg,134041,1,5,1
7973,2046-05-16,41,kg,132974,1,5,1
7974,2046-05-17,25,kg,134811,1,5,1
7975,2046-05-18,8,kg,135277,1,5,1
7976,2046-05-19,37,kg,110679,1,5,1
7977,2046-05-20,29,kg,137593,1,5,1
7978,2046-05-21,11,liter,11910,1,3,1
7979,2046-05-22,35,liter,11396,1,3,1
7980,2046-05-23,16,kg,117954,1,5,1
7981,2046-05-24,46,kg,140722,1,5,1
7982,2046-05-25,26,kg,126128,1,5,1
7983,2046-05-26,29,liter,8707,1,3,1
7984,2046-05-27,31,liter,8814,1,3,1
7985,2046-05-28,31,liter,8633,1,3,1
7986,2046-05-29,19,kg,115477,1,5,1
7987,2046-05-30,15,kg,139915,1,5,1
7988,2046-05-31,40,kg,130722,1,5,1
7989,2046-06-01,34,kg,125996,1,5,1
7990,2046-06-02,23,liter,10797,1,3,1
7991,2046-06-03,26,liter,10993,1,3,1
7992,2046-06-04,16,kg,118132,1,5,1
7993,2046-06-05,26,liter,8752,1,3,1
7994,2046-06-06,24,liter,10140,1,3,1
7995,2046-06-07,17,kg,123669,1,5,1
7996,2046-06-08,21,kg,117595,1,5,1
7997,2046-06-09,19,liter,11422,1,3,1
7998,2046-06-10,23,kg,104952,1,5,1
7999,2046-06-11,25,kg,148825,1,5,1
8000,2046-06-12,20,kg,149375,1,5,1
8001,2046-06-13,39,kg,148708,1,5,1
8002,2046-06-14,32,liter,9947,1,3,1
8003,2046-06-15,45,liter,11829,1,3,1
8004,2046-06-16,20,kg,132041,1,5,1
8005,2046-06-17,42,liter,11031,1,3,1
8006,2046-06-18,30,liter,8870,1,3,1
8007,2046-06-19,48,kg,116617,1,5,1
8008,2046-06-20,20,kg,101893,1,5,1
8009,2046-06-21,35,kg,148268,1,5,1
8010,2046-06-22,33,liter,10590,1,3,1
8011,2046-06-23,24,kg,144320,1,5,1
8012,2046-06-24,29,kg,114545,1,5,1
8013,2046-06-25,25,liter,9106,1,3,1
8014,2046-06-26,20,liter,10588,1,3,1
8015,2046-06-27,11,kg,105357,1,5,1
8016,2046-06-28,40,kg,137738,1,5,1
8017,2046-06-29,42,liter,8061,1,3,1
8018,2046-06-30,16,kg,147468,1,5,1
8019,2046-07-01,19,liter,10508,1,3,1
8020,2046-07-02,20,kg,123628,1,5,1
8021,2046-07-03,5,kg,103847,1,5,1
8022,2046-07-04,14,liter,10570,1,3,1
8023,2046-07-05,45,kg,125381,1,5,1
8024,2046-07-06,5,kg,102246,1,5,1
8025,2046-07-07,28,liter,9332,1,3,1
8026,2046-07-08,26,liter,8969,1,3,1
8027,2046-07-09,16,liter,8591,1,3,1
8028,2046-07-10,1,liter,9454,1,3,1
8029,2046-07-11,19,kg,115743,1,5,1
8030,2046-07-12,41,liter,10677,1,3,1
8031,2046-07-13,34,kg,143794,1,5,1
8032,2046-07-14,27,kg,119115,1,5,1
8033,2046-07-15,5,kg,134150,1,5,1
8034,2046-07-16,18,liter,9444,1,3,1
8035,2046-07-17,45,liter,10042,1,3,1
8036,2046-07-18,11,kg,121551,1,5,1
8037,2046-07-19,33,kg,120801,1,5,1
8038,2046-07-20,17,liter,11000,1,3,1
8039,2046-07-21,41,liter,8521,1,3,1
8040,2046-07-22,48,liter,10130,1,3,1
8041,2046-07-23,34,liter,9831,1,3,1
8042,2046-07-24,13,liter,10621,1,3,1
8043,2046-07-25,29,kg,106751,1,5,1
8044,2046-07-26,41,kg,131169,1,5,1
8045,2046-07-27,21,kg,145861,1,5,1
8046,2046-07-28,4,liter,10474,1,3,1
8047,2046-07-29,47,liter,10456,1,3,1
8048,2046-07-30,46,kg,101373,1,5,1
8049,2046-07-31,34,liter,10084,1,3,1
8050,2046-08-01,10,liter,11131,1,3,1
8051,2046-08-02,50,liter,8122,1,3,1
8052,2046-08-03,11,liter,9454,1,3,1
8053,2046-08-04,41,liter,9607,1,3,1
8054,2046-08-05,2,liter,9369,1,3,1
8055,2046-08-06,38,liter,10731,1,3,1
8056,2046-08-07,11,liter,9003,1,3,1
8057,2046-08-08,25,kg,147794,1,5,1
8058,2046-08-09,6,kg,137732,1,5,1
8059,2046-08-10,27,liter,10488,1,3,1
8060,2046-08-11,7,liter,9398,1,3,1
8061,2046-08-12,47,kg,136755,1,5,1
8062,2046-08-13,10,liter,10423,1,3,1
8063,2046-08-14,15,kg,106343,1,5,1
8064,2046-08-15,8,kg,133784,1,5,1
8065,2046-08-16,15,liter,8002,1,3,1
8066,2046-08-17,44,kg,131727,1,5,1
8067,2046-08-18,1,liter,10777,1,3,1
8068,2046-08-19,30,kg,121088,1,5,1
8069,2046-08-20,2,liter,8093,1,3,1
8070,2046-08-21,36,liter,9523,1,3,1
8071,2046-08-22,39,kg,100100,1,5,1
8072,2046-08-23,40,liter,9776,1,3,1
8073,2046-08-24,38,liter,11542,1,3,1
8074,2046-08-25,5,kg,140015,1,5,1
8075,2046-08-26,27,liter,9913,1,3,1
8076,2046-08-27,33,liter,10535,1,3,1
8077,2046-08-28,32,kg,125369,1,5,1
8078,2046-08-29,11,kg,114963,1,5,1
8079,2046-08-30,4,liter,10351,1,3,1
8080,2046-08-31,10,kg,131348,1,5,1
8081,2046-09-01,45,kg,121760,1,5,1
8082,2046-09-02,22,kg,107175,1,5,1
8083,2046-09-03,17,liter,10788,1,3,1
8084,2046-09-04,8,kg,142439,1,5,1
8085,2046-09-05,1,kg,123395,1,5,1
8086,2046-09-06,32,kg,101539,1,5,1
8087,2046-09-07,46,liter,10060,1,3,1
8088,2046-09-08,44,kg,106975,1,5,1
8089,2046-09-09,50,kg,125353,1,5,1
8090,2046-09-10,41,liter,11068,1,3,1
8091,2046-09-11,28,liter,8255,1,3,1
8092,2046-09-12,5,kg,119061,1,5,1
8093,2046-09-13,40,liter,9015,1,3,1
8094,2046-09-14,31,kg,140007,1,5,1
8095,2046-09-15,43,kg,116151,1,5,1
8096,2046-09-16,10,liter,10692,1,3,1
8097,2046-09-17,50,liter,11188,1,3,1
8098,2046-09-18,21,kg,116674,1,5,1
8099,2046-09-19,8,kg,136856,1,5,1
8100,2046-09-20,17,kg,145902,1,5,1
8101,2046-09-21,33,kg,139323,1,5,1
8102,2046-09-22,50,kg,131022,1,5,1
8103,2046-09-23,31,kg,149787,1,5,1
8104,2046-09-24,12,liter,10666,1,3,1
8105,2046-09-25,28,kg,143287,1,5,1
8106,2046-09-26,25,liter,9057,1,3,1
8107,2046-09-27,2,kg,136770,1,5,1
8108,2046-09-28,15,kg,130324,1,5,1
8109,2046-09-29,12,kg,127224,1,5,1
8110,2046-09-30,43,liter,9251,1,3,1
8111,2046-10-01,29,liter,11554,1,3,1
8112,2046-10-02,31,liter,10520,1,3,1
8113,2046-10-03,19,liter,8718,1,3,1
8114,2046-10-04,41,kg,106972,1,5,1
8115,2046-10-05,39,kg,108255,1,5,1
8116,2046-10-06,19,liter,10274,1,3,1
8117,2046-10-07,37,liter,11200,1,3,1
8118,2046-10-08,29,liter,11173,1,3,1
8119,2046-10-09,50,kg,124116,1,5,1
8120,2046-10-10,45,kg,115679,1,5,1
8121,2046-10-11,7,liter,8262,1,3,1
8122,2046-10-12,30,liter,9820,1,3,1
8123,2046-10-13,35,kg,149201,1,5,1
8124,2046-10-14,5,kg,128690,1,5,1
8125,2046-10-15,6,kg,142432,1,5,1
8126,2046-10-16,22,kg,124415,1,5,1
8127,2046-10-17,8,kg,139756,1,5,1
8128,2046-10-18,1,liter,10981,1,3,1
8129,2046-10-19,28,kg,101629,1,5,1
8130,2046-10-20,19,kg,128289,1,5,1
8131,2046-10-21,38,kg,122247,1,5,1
8132,2046-10-22,16,kg,126201,1,5,1
8133,2046-10-23,4,liter,8469,1,3,1
8134,2046-10-24,11,liter,9586,1,3,1
8135,2046-10-25,22,kg,149390,1,5,1
8136,2046-10-26,26,liter,10047,1,3,1
8137,2046-10-27,17,kg,116084,1,5,1
8138,2046-10-28,43,liter,10290,1,3,1
8139,2046-10-29,22,kg,117615,1,5,1
8140,2046-10-30,5,kg,107762,1,5,1
8141,2046-10-31,22,liter,10624,1,3,1
8142,2046-11-01,39,liter,11993,1,3,1
8143,2046-11-02,31,liter,10692,1,3,1
8144,2046-11-03,32,kg,114612,1,5,1
8145,2046-11-04,3,kg,125844,1,5,1
8146,2046-11-05,33,kg,129259,1,5,1
8147,2046-11-06,11,liter,10275,1,3,1
8148,2046-11-07,5,kg,132175,1,5,1
8149,2046-11-08,37,liter,9704,1,3,1
8150,2046-11-09,20,liter,9760,1,3,1
8151,2046-11-10,29,liter,10717,1,3,1
8152,2046-11-11,16,liter,9382,1,3,1
8153,2046-11-12,5,kg,133904,1,5,1
8154,2046-11-13,21,kg,106632,1,5,1
8155,2046-11-14,35,liter,8928,1,3,1
8156,2046-11-15,12,kg,116281,1,5,1
8157,2046-11-16,16,liter,11856,1,3,1
8158,2046-11-17,49,kg,116688,1,5,1
8159,2046-11-18,16,kg,107228,1,5,1
8160,2046-11-19,36,kg,127464,1,5,1
8161,2046-11-20,27,liter,10109,1,3,1
8162,2046-11-21,28,kg,109085,1,5,1
8163,2046-11-22,26,kg,111631,1,5,1
8164,2046-11-23,15,liter,9349,1,3,1
8165,2046-11-24,35,liter,9318,1,3,1
8166,2046-11-25,28,liter,11216,1,3,1
8167,2046-11-26,6,kg,126570,1,5,1
8168,2046-11-27,38,liter,11477,1,3,1
8169,2046-11-28,46,liter,10398,1,3,1
8170,2046-11-29,48,liter,11672,1,3,1
8171,2046-11-30,9,liter,11725,1,3,1
8172,2046-12-01,2,liter,9881,1,3,1
8173,2046-12-02,16,kg,104264,1,5,1
8174,2046-12-03,30,liter,10271,1,3,1
8175,2046-12-04,32,liter,8947,1,3,1
8176,2046-12-05,24,kg,120182,1,5,1
8177,2046-12-06,30,kg,133889,1,5,1
8178,2046-12-07,10,kg,109609,1,5,1
8179,2046-12-08,40,kg,106665,1,5,1
8180,2046-12-09,13,kg,134637,1,5,1
8181,2046-12-10,50,liter,11627,1,3,1
8182,2046-12-11,48,liter,8804,1,3,1
8183,2046-12-12,11,liter,10727,1,3,1
8184,2046-12-13,46,kg,116140,1,5,1
8185,2046-12-14,3,kg,126055,1,5,1
8186,2046-12-15,46,liter,8745,1,3,1
8187,2046-12-16,13,liter,10046,1,3,1
8188,2046-12-17,41,liter,11969,1,3,1
8189,2046-12-18,14,liter,11562,1,3,1
8190,2046-12-19,7,kg,120481,1,5,1
8191,2046-12-20,9,kg,143425,1,5,1
8192,2046-12-21,45,liter,11540,1,3,1
8193,2046-12-22,3,liter,10755,1,3,1
8194,2046-12-23,38,kg,127242,1,5,1
8195,2046-12-24,4,kg,102768,1,5,1
8196,2046-12-25,50,liter,9195,1,3,1
8197,2046-12-26,34,kg,130163,1,5,1
8198,2046-12-27,48,liter,11555,1,3,1
8199,2046-12-28,19,liter,11656,1,3,1
8200,2046-12-29,8,kg,107706,1,5,1
8201,2046-12-30,47,liter,10269,1,3,1
8202,2046-12-31,47,kg,133915,1,5,1
8203,2047-01-01,14,liter,10299,1,3,1
8204,2047-01-02,36,kg,126430,1,5,1
8205,2047-01-03,13,kg,103026,1,5,1
8206,2047-01-04,38,kg,147477,1,5,1
8207,2047-01-05,18,liter,8891,1,3,1
8208,2047-01-06,10,liter,8537,1,3,1
8209,2047-01-07,12,kg,113520,1,5,1
8210,2047-01-08,24,liter,9379,1,3,1
8211,2047-01-09,27,kg,110550,1,5,1
8212,2047-01-10,26,liter,10273,1,3,1
8213,2047-01-11,34,liter,9584,1,3,1
8214,2047-01-12,38,kg,135378,1,5,1
8215,2047-01-13,37,liter,11038,1,3,1
8216,2047-01-14,15,kg,102159,1,5,1
8217,2047-01-15,31,kg,100740,1,5,1
8218,2047-01-16,37,liter,9954,1,3,1
8219,2047-01-17,6,liter,9443,1,3,1
8220,2047-01-18,8,kg,119122,1,5,1
8221,2047-01-19,19,kg,101088,1,5,1
8222,2047-01-20,37,liter,9037,1,3,1
8223,2047-01-21,10,liter,10226,1,3,1
8224,2047-01-22,5,kg,100179,1,5,1
8225,2047-01-23,5,kg,135809,1,5,1
8226,2047-01-24,13,kg,120633,1,5,1
8227,2047-01-25,45,liter,8110,1,3,1
8228,2047-01-26,18,liter,10654,1,3,1
8229,2047-01-27,27,kg,146067,1,5,1
8230,2047-01-28,41,liter,11936,1,3,1
8231,2047-01-29,31,liter,9423,1,3,1
8232,2047-01-30,24,liter,9100,1,3,1
8233,2047-01-31,32,liter,11619,1,3,1
8234,2047-02-01,3,kg,108275,1,5,1
8235,2047-02-02,47,liter,10264,1,3,1
8236,2047-02-03,2,kg,108635,1,5,1
8237,2047-02-04,37,kg,120848,1,5,1
8238,2047-02-05,33,liter,10698,1,3,1
8239,2047-02-06,50,liter,11799,1,3,1
8240,2047-02-07,14,kg,136035,1,5,1
8241,2047-02-08,49,kg,139864,1,5,1
8242,2047-02-09,29,kg,139057,1,5,1
8243,2047-02-10,4,liter,8794,1,3,1
8244,2047-02-11,26,liter,10233,1,3,1
8245,2047-02-12,36,kg,114897,1,5,1
8246,2047-02-13,16,liter,8784,1,3,1
8247,2047-02-14,4,kg,138097,1,5,1
8248,2047-02-15,15,liter,11972,1,3,1
8249,2047-02-16,2,kg,147306,1,5,1
8250,2047-02-17,6,kg,100840,1,5,1
8251,2047-02-18,43,kg,105948,1,5,1
8252,2047-02-19,50,liter,8838,1,3,1
8253,2047-02-20,18,liter,11408,1,3,1
8254,2047-02-21,34,kg,117688,1,5,1
8255,2047-02-22,21,kg,117000,1,5,1
8256,2047-02-23,9,kg,115745,1,5,1
8257,2047-02-24,42,kg,130793,1,5,1
8258,2047-02-25,42,liter,9988,1,3,1
8259,2047-02-26,13,kg,146586,1,5,1
8260,2047-02-27,3,liter,11625,1,3,1
8261,2047-02-28,17,kg,140779,1,5,1
8262,2047-03-01,1,liter,9869,1,3,1
8263,2047-03-02,8,kg,117815,1,5,1
8264,2047-03-03,10,kg,122038,1,5,1
8265,2047-03-04,44,kg,110192,1,5,1
8266,2047-03-05,4,liter,9424,1,3,1
8267,2047-03-06,47,kg,124597,1,5,1
8268,2047-03-07,12,liter,11498,1,3,1
8269,2047-03-08,38,kg,115466,1,5,1
8270,2047-03-09,14,liter,9801,1,3,1
8271,2047-03-10,34,liter,9103,1,3,1
8272,2047-03-11,30,kg,133721,1,5,1
8273,2047-03-12,18,liter,9119,1,3,1
8274,2047-03-13,36,liter,10800,1,3,1
8275,2047-03-14,49,liter,9886,1,3,1
8276,2047-03-15,44,kg,110137,1,5,1
8277,2047-03-16,1,kg,116089,1,5,1
8278,2047-03-17,48,liter,9547,1,3,1
8279,2047-03-18,46,liter,8897,1,3,1
8280,2047-03-19,32,liter,9897,1,3,1
8281,2047-03-20,18,kg,135634,1,5,1
8282,2047-03-21,47,kg,110208,1,5,1
8283,2047-03-22,15,liter,10185,1,3,1
8284,2047-03-23,26,liter,11250,1,3,1
8285,2047-03-24,23,kg,111518,1,5,1
8286,2047-03-25,7,liter,9395,1,3,1
8287,2047-03-26,2,liter,10093,1,3,1
8288,2047-03-27,21,liter,11368,1,3,1
8289,2047-03-28,40,liter,8097,1,3,1
8290,2047-03-29,42,liter,10250,1,3,1
8291,2047-03-30,1,liter,8534,1,3,1
8292,2047-03-31,15,kg,146287,1,5,1
8293,2047-04-01,8,liter,9808,1,3,1
8294,2047-04-02,43,kg,142859,1,5,1
8295,2047-04-03,6,kg,140560,1,5,1
8296,2047-04-04,39,liter,8685,1,3,1
8297,2047-04-05,9,liter,9710,1,3,1
8298,2047-04-06,40,liter,11479,1,3,1
8299,2047-04-07,27,kg,129216,1,5,1
8300,2047-04-08,13,kg,120274,1,5,1
8301,2047-04-09,34,liter,8925,1,3,1
8302,2047-04-10,20,liter,8850,1,3,1
8303,2047-04-11,12,liter,9128,1,3,1
8304,2047-04-12,13,kg,122536,1,5,1
8305,2047-04-13,47,liter,9965,1,3,1
8306,2047-04-14,21,kg,119541,1,5,1
8307,2047-04-15,26,kg,119473,1,5,1
8308,2047-04-16,22,liter,9687,1,3,1
8309,2047-04-17,37,liter,9171,1,3,1
8310,2047-04-18,39,kg,137679,1,5,1
8311,2047-04-19,44,kg,115621,1,5,1
8312,2047-04-20,44,liter,10498,1,3,1
8313,2047-04-21,32,kg,127271,1,5,1
8314,2047-04-22,35,liter,11230,1,3,1
8315,2047-04-23,28,kg,138667,1,5,1
8316,2047-04-24,44,liter,11100,1,3,1
8317,2047-04-25,48,kg,146959,1,5,1
8318,2047-04-26,49,liter,10556,1,3,1
8319,2047-04-27,30,liter,11281,1,3,1
8320,2047-04-28,41,liter,9288,1,3,1
8321,2047-04-29,15,kg,111961,1,5,1
8322,2047-04-30,16,kg,109339,1,5,1
8323,2047-05-01,33,kg,136222,1,5,1
8324,2047-05-02,43,kg,107776,1,5,1
8325,2047-05-03,33,liter,8894,1,3,1
8326,2047-05-04,31,kg,145830,1,5,1
8327,2047-05-05,35,liter,10843,1,3,1
8328,2047-05-06,36,kg,127659,1,5,1
8329,2047-05-07,39,liter,9972,1,3,1
8330,2047-05-08,46,kg,130898,1,5,1
8331,2047-05-09,17,kg,133682,1,5,1
8332,2047-05-10,43,liter,9980,1,3,1
8333,2047-05-11,6,kg,105247,1,5,1
8334,2047-05-12,8,liter,11504,1,3,1
8335,2047-05-13,46,kg,142997,1,5,1
8336,2047-05-14,11,liter,9040,1,3,1
8337,2047-05-15,32,liter,8459,1,3,1
8338,2047-05-16,44,liter,10975,1,3,1
8339,2047-05-17,38,kg,139511,1,5,1
8340,2047-05-18,40,liter,8481,1,3,1
8341,2047-05-19,34,kg,140155,1,5,1
8342,2047-05-20,16,kg,127300,1,5,1
8343,2047-05-21,42,liter,8023,1,3,1
8344,2047-05-22,42,kg,147514,1,5,1
8345,2047-05-23,47,liter,8020,1,3,1
8346,2047-05-24,4,liter,11388,1,3,1
8347,2047-05-25,26,liter,10638,1,3,1
8348,2047-05-26,9,liter,9121,1,3,1
8349,2047-05-27,43,liter,9521,1,3,1
8350,2047-05-28,41,kg,124423,1,5,1
8351,2047-05-29,39,kg,106312,1,5,1
8352,2047-05-30,32,liter,10797,1,3,1
8353,2047-05-31,1,kg,141459,1,5,1
8354,2047-06-01,22,kg,139540,1,5,1
8355,2047-06-02,21,liter,8742,1,3,1
8356,2047-06-03,48,liter,8830,1,3,1
8357,2047-06-04,29,kg,106087,1,5,1
8358,2047-06-05,1,liter,9507,1,3,1
8359,2047-06-06,23,kg,136139,1,5,1
8360,2047-06-07,22,kg,135199,1,5,1
8361,2047-06-08,16,kg,139917,1,5,1
8362,2047-06-09,20,liter,8284,1,3,1
8363,2047-06-10,49,liter,9645,1,3,1
8364,2047-06-11,22,liter,9861,1,3,1
8365,2047-06-12,34,kg,120748,1,5,1
8366,2047-06-13,19,liter,11710,1,3,1
8367,2047-06-14,6,liter,11477,1,3,1
8368,2047-06-15,34,liter,8549,1,3,1
8369,2047-06-16,26,liter,10530,1,3,1
8370,2047-06-17,40,kg,133486,1,5,1
8371,2047-06-18,16,liter,11042,1,3,1
8372,2047-06-19,25,liter,10938,1,3,1
8373,2047-06-20,21,liter,11965,1,3,1
8374,2047-06-21,33,kg,124248,1,5,1
8375,2047-06-22,31,kg,116207,1,5,1
8376,2047-06-23,26,liter,8912,1,3,1
8377,2047-06-24,31,liter,11204,1,3,1
8378,2047-06-25,30,kg,133261,1,5,1
8379,2047-06-26,30,liter,11686,1,3,1
8380,2047-06-27,3,kg,145268,1,5,1
8381,2047-06-28,33,kg,131664,1,5,1
8382,2047-06-29,30,liter,8161,1,3,1
8383,2047-06-30,23,kg,142381,1,5,1
8384,2047-07-01,3,liter,11434,1,3,1
8385,2047-07-02,31,liter,11515,1,3,1
8386,2047-07-03,6,kg,102966,1,5,1
8387,2047-07-04,19,kg,106693,1,5,1
8388,2047-07-05,2,liter,9092,1,3,1
8389,2047-07-06,32,liter,11079,1,3,1
8390,2047-07-07,8,kg,125162,1,5,1
8391,2047-07-08,5,kg,117688,1,5,1
8392,2047-07-09,6,liter,8268,1,3,1
8393,2047-07-10,42,liter,10659,1,3,1
8394,2047-07-11,19,kg,107842,1,5,1
